# Frozen preimage inventory for DOC-269G-INTERMEDIATE-COMPACT.
# Columns: task, language, component, source path, ATX level, exact heading text without the ATX prefix, section SHA-256, physical lines.
269GC	en	mizar-checker	doc/design/mizar-checker/en/00.crate_plan.md	3	Task 269GC implementation status	5f71eb8392b678c8453dc452a023b6fb73d093a0a49730ed9ee3bf689b5c9a3a	34
269GC	en	mizar-checker	doc/design/mizar-checker/en/bilingual_sync_audit.md	3	Task 269GC implementation synchronization	b266a72d9e0b3f81d129df1313c05824d9bf19ffb42003796eb73f05a17669c2	13
269GC	en	mizar-checker	doc/design/mizar-checker/en/binding_env.md	3	Task 269GC implemented binding environment	86e16739ce4afea5f643768acc695a5ff399a6a3d5d712b94ca78403401eeb6e	9
269GC	en	mizar-checker	doc/design/mizar-checker/en/module_boundary_audit.md	3	Task 269GC implemented boundary	b1a63319c220809f218f317fa0335e9fb670191fc5bb356608c15af7df3f05ce	15
269GC	en	mizar-checker	doc/design/mizar-checker/en/payload_family_decomposition.md	3	Task 269GC implemented binding payload	1bfc4666457dda8581812772d9656bba618626b0950fe9efbc6ad6f92935eaf1	7
269GC	en	mizar-checker	doc/design/mizar-checker/en/resolved_typed_ast.md	3	Task 269GC implemented final ownership	cebba7539f7575806ba6e622e99008999d3ad3a9d859ae522b9ec9c6ff8c24e7	8
269GC	en	mizar-checker	doc/design/mizar-checker/en/semantic_spec_audit.md	3	Task 269GC implementation semantic status	9c5cdb6ae7b8bf1d39d993c8618a4c360998e08aa5b2ce2f7e7b4fe2cb003b84	7
269GC	en	mizar-checker	doc/design/mizar-checker/en/source_proof_local_declaration.md	3	Task 269GC implementation status	d5206c3e0ecb02b7a4364444d2da77c6dfe446513030b89bf1ef98b1934087f2	39
269GC	en	mizar-checker	doc/design/mizar-checker/en/source_spec_audit.md	3	Task 269GC implemented source/spec mapping	fb834a354d9a21bc1ce9dda771a93897d2a1d5c291dc539978dd7e98c06f7362	12
269GC	en	mizar-checker	doc/design/mizar-checker/en/source_statement.md	3	Task 269GC implemented statement exclusion	c1d6bb36d6aa5e6673c70b23cbf3c924a986270b4dc6823fe2b3f21b5d476af1	7
269GC	en	mizar-checker	doc/design/mizar-checker/en/source_term.md	3	Task 269GC implemented term deferral	c41e11caa60d707dd0918472946a70d28283259218b4d17f0c01e6be47c9fd6f	6
269GC	en	mizar-checker	doc/design/mizar-checker/en/source_type.md	3	Task 269GC implemented type deferral	b28e02062eadd2ff65af7361713efb4a616684df9bac9585364d9dbe02bdf29a	6
269GC	en	mizar-checker	doc/design/mizar-checker/en/typed_ast.md	3	Task 269GC implemented Typed ownership	1fc87c6f0f6d888628c819d71d48f4a7847e28f9997829026bfbf7aaa413c2f1	7
269GC	en	mizar-test	doc/design/mizar-test/en/00.crate_plan.md	3	Checker Task 269GC implemented private binding consumer	2c5726044c024ef249b023296dff75545c115bd42476429c8a5b1931fbe9c714	27
269GC	en	mizar-test	doc/design/mizar-test/en/bilingual_sync_audit.md	3	Task 269GC implementation synchronization	75e0dff1b0b7a39bca5e6b66a6d5fe9d2269d6904ea93b37efe9969e838ab197	11
269GC	en	mizar-test	doc/design/mizar-test/en/harness.md	3	Task 269GC implemented dormant harness	5e3b51f63f8ed911ab66f9943c70c3bf52b8415618f93c0986a405bfe8528259	8
269GC	en	mizar-test	doc/design/mizar-test/en/module_boundary_audit.md	3	Task 269GC implemented runner boundary	72553a54062c099740a5fb640f736b6c92c3b00e27eca1f6703e0b69ecf8955d	12
269GC	en	mizar-test	doc/design/mizar-test/en/traceability.md	3	Task 269GC implemented zero-credit trace status	dd2094f0815b361e8ef6344f16496e64c4db29570d461d5fe28aa097584e6b59	9
269GC	ja	mizar-checker	doc/design/mizar-checker/ja/00.crate_plan.md	3	Task 269GC implementation status	aad15d8300744298aa75fab871836011e6aa6a8a2197f4bb710e596fb35d1aad	30
269GC	ja	mizar-checker	doc/design/mizar-checker/ja/bilingual_sync_audit.md	3	Task 269GC implementation synchronization	8b2e513d90e22245c191f338e52aeef32c85581b996db973787f57c43454f582	10
269GC	ja	mizar-checker	doc/design/mizar-checker/ja/binding_env.md	3	Task 269GC implemented binding environment	8f4e943922712b0cb3a8c20f03162841a470751f43f9806f86861d5daaeea0f1	7
269GC	ja	mizar-checker	doc/design/mizar-checker/ja/module_boundary_audit.md	3	Task 269GC implemented boundary	8d503de67b192df28407c04a39ef35ab041c226f3a1ad5744803f256367c7f36	14
269GC	ja	mizar-checker	doc/design/mizar-checker/ja/payload_family_decomposition.md	3	Task 269GC implemented binding payload	2253c451088c86cf816aba478491891e40ae145e4c65708162364c76b560f8c2	6
269GC	ja	mizar-checker	doc/design/mizar-checker/ja/resolved_typed_ast.md	3	Task 269GC implemented final ownership	4ed197b8fdd5d754d187c3d70f24519f6d8b54abd5f5095eecf6f183636ef3d4	6
269GC	ja	mizar-checker	doc/design/mizar-checker/ja/semantic_spec_audit.md	3	Task 269GC implementation semantic status	ec585907cdd090ffd631b041e37dc0fea0151389bb6f402e33e3c800a808e26e	6
269GC	ja	mizar-checker	doc/design/mizar-checker/ja/source_proof_local_declaration.md	3	Task 269GC implementation status	0bebaf29cf8a99605bd4876486162d5dfce8bb0754b926a1f89d1c9d93d7194f	32
269GC	ja	mizar-checker	doc/design/mizar-checker/ja/source_spec_audit.md	3	Task 269GC implemented source/spec mapping	2c99260268b489d2c83b5764fd41ccb4dd89cabe9a764c743efe3790ddd3d0a2	10
269GC	ja	mizar-checker	doc/design/mizar-checker/ja/source_statement.md	3	Task 269GC implemented statement exclusion	e85af36cd77747bd276006f34fb1f66b1ca7c20582e87db08dc1bbdda728c32f	6
269GC	ja	mizar-checker	doc/design/mizar-checker/ja/source_term.md	3	Task 269GC implemented term deferral	aa99cea64b9e2d475b85c4634cfc19249b24a2925596fe211b5beb6cb4dd75e4	5
269GC	ja	mizar-checker	doc/design/mizar-checker/ja/source_type.md	3	Task 269GC implemented type deferral	f11a28ca4882978dee958993020682cfee4afadc053d47f1860c902c6e1c51d7	6
269GC	ja	mizar-checker	doc/design/mizar-checker/ja/typed_ast.md	3	Task 269GC implemented Typed ownership	5009d137698e7184d1f68cc2d05d56041b14d3167bb226eb44121432f1456949	6
269GC	ja	mizar-test	doc/design/mizar-test/ja/00.crate_plan.md	3	Checker Task 269GC implemented private binding consumer	aee82ccea10366d4129e500acce6447f8fc94aa6a78c86742e765f423c2f6fb9	22
269GC	ja	mizar-test	doc/design/mizar-test/ja/bilingual_sync_audit.md	3	Task 269GC implementation synchronization	313f69d6870fe22ddf9ce9553e076a2a7f4ff1de35a37fb0ad3a891ed342a898	9
269GC	ja	mizar-test	doc/design/mizar-test/ja/harness.md	3	Task 269GC implemented dormant harness	4df0003174e18108e8278e8437b73ae0f78a6bce846d33edc50ace8936f5c18d	7
269GC	ja	mizar-test	doc/design/mizar-test/ja/module_boundary_audit.md	3	Task 269GC implemented runner boundary	968fba4be652cef1bfc857be262f473c03a819b3736e000ce05865f7321331b1	11
269GC	ja	mizar-test	doc/design/mizar-test/ja/traceability.md	3	Task 269GC implemented zero-credit trace status	78c5ac78e46c845322af418a905915db209a3c728d4250e75d85e7e8d655717e	7
269GCP	en	mizar-checker	doc/design/mizar-checker/en/00.crate_plan.md	3	Task 269GCP implementation status	ca97a787e807465d5625da44e2f40565ac8c0b5e6eda376599d46599d2409b01	26
269GCP	en	mizar-checker	doc/design/mizar-checker/en/bilingual_sync_audit.md	3	Task 269GCP implementation synchronization	59055059358f932db67a1bd580ddf2549e7ab20016880d5076ab28577693a789	8
269GCP	en	mizar-checker	doc/design/mizar-checker/en/binding_env.md	3	Task 269GCP implemented no-binding boundary	0a95f57f7509cb5062222847255b8c5d88e78746416b667d6b2a2dfc7f6efc51	7
269GCP	en	mizar-checker	doc/design/mizar-checker/en/module_boundary_audit.md	3	Task 269GCP implemented boundary	c78616e45ceab94b132a306929d35ec41e5a31c8c2f203d95265a23a39202927	9
269GCP	en	mizar-checker	doc/design/mizar-checker/en/payload_family_decomposition.md	3	Task 269GCP implemented lower payload	b6a64e1531f81f03d0bda0eba3a1751174a09ead1d239869a5089c40b49f1c79	7
269GCP	en	mizar-checker	doc/design/mizar-checker/en/resolved_typed_ast.md	3	Task 269GCP implemented final-owner exclusion	b772242c16c194924f2cf2af2705876c79824069a1ff313e69bf335cb3f4e5b1	7
269GCP	en	mizar-checker	doc/design/mizar-checker/en/semantic_spec_audit.md	3	Task 269GCP implementation deferral status	c7b341a2f63958cb838a247b5fee2895a8bd5a6d14290a47f7160e53f560f33b	7
269GCP	en	mizar-checker	doc/design/mizar-checker/en/source_proof_local_declaration.md	3	Task 269GCP implemented lower prerequisite	b347e52375bf9c0371623f32ffdc740872c8b90389c76a5236cb67e6f30f0455	12
269GCP	en	mizar-checker	doc/design/mizar-checker/en/source_spec_audit.md	3	Task 269GCP implemented source/spec mapping	999b8dc5e7899902ea450407247e2c893a95d1ea38b4ef540cb9b4bc57326862	8
269GCP	en	mizar-checker	doc/design/mizar-checker/en/source_statement.md	3	Task 269GCP implemented statement exclusion	7d029690706a13f33f7418d9f45ebc4287bf080a4129cb3a8db972180da17f02	6
269GCP	en	mizar-checker	doc/design/mizar-checker/en/source_term.md	3	Task 269GCP implemented term deferral	70ac1e400535859ec1d3222e29bdb8e28a0ecca9ddf028476d7cc672bff7ca93	6
269GCP	en	mizar-checker	doc/design/mizar-checker/en/source_type.md	3	Task 269GCP implemented type deferral	a2bc7a8b3046bbd76626713fcfc5e29fd78bfd3a06d6b464c7ea945c1d2f2004	6
269GCP	en	mizar-checker	doc/design/mizar-checker/en/typed_ast.md	3	Task 269GCP implemented Typed-owner exclusion	44837ea66867496a08f8d3f1adec70c65ab473264cdd90656749b539f20e2aad	7
269GCP	en	mizar-test	doc/design/mizar-test/en/00.crate_plan.md	3	Checker Task 269GCP implemented private lower consumer	18b2f9921dee250cdb4efba29a9ddf68a06a8357709de403d48754f3f3c54029	19
269GCP	en	mizar-test	doc/design/mizar-test/en/bilingual_sync_audit.md	3	Task 269GCP implementation synchronization	2f6a7b662e694f695000d3e70bce1e0b8b60975ec5c1bdf9e3aa28e0c113826b	7
269GCP	en	mizar-test	doc/design/mizar-test/en/harness.md	3	Task 269GCP implemented private harness	4a41d73dc39bab530cfc47c821274b63414c61105a000084f81627816f787584	8
269GCP	en	mizar-test	doc/design/mizar-test/en/module_boundary_audit.md	3	Task 269GCP implemented runner boundary	171c08c657ad3c50ccf0fbd3bdbab8ef2656bd9d65161af82e7c3b80278b0dc8	10
269GCP	en	mizar-test	doc/design/mizar-test/en/traceability.md	3	Task 269GCP implemented zero-credit trace status	1dda13de1c1174a3be39687a25433520d5a40187f14d2905d1924d45923d782c	6
269GCP	ja	mizar-checker	doc/design/mizar-checker/ja/00.crate_plan.md	3	Task 269GCP implementation status	27b6265fafe32d4850b7c61bc8fcc032e306b32414a2e16c9579fbc26f138230	23
269GCP	ja	mizar-checker	doc/design/mizar-checker/ja/bilingual_sync_audit.md	3	Task 269GCP implementation synchronization	e42eeec6fb5de06e0dfc84ae2b0f9495cc35b1115363efe7e514a5aece08099c	6
269GCP	ja	mizar-checker	doc/design/mizar-checker/ja/binding_env.md	3	Task 269GCP implemented no-binding boundary	05adf1f9241662701a7221c88c32c045b62c7fa647f01b56e906ce124fd50228	6
269GCP	ja	mizar-checker	doc/design/mizar-checker/ja/module_boundary_audit.md	3	Task 269GCP implemented boundary	ebecfda4db09ff12202de26803a6f1497b87fb7392a292336d6e268b66683ce7	9
269GCP	ja	mizar-checker	doc/design/mizar-checker/ja/payload_family_decomposition.md	3	Task 269GCP implemented lower payload	97a396347ad0fcfccab166a5afa43eec38da62c78cb962a23efae5e5020f6414	6
269GCP	ja	mizar-checker	doc/design/mizar-checker/ja/resolved_typed_ast.md	3	Task 269GCP implemented final-owner exclusion	b09813d58ca1c70bb8bd9e653af128b20cd3c4bb482b0115b805e6b08713c059	6
269GCP	ja	mizar-checker	doc/design/mizar-checker/ja/semantic_spec_audit.md	3	Task 269GCP implementation deferral status	f7dbcb165fd9502d1c313e6bb65d43ee53d5ffa99c2ff81fa8b43cf3d65fb830	6
269GCP	ja	mizar-checker	doc/design/mizar-checker/ja/source_proof_local_declaration.md	3	Task 269GCP implemented lower prerequisite	68ec878adc2029796b11ce02b46db8ee9bee28806d55fba96b52622abaaa2522	10
269GCP	ja	mizar-checker	doc/design/mizar-checker/ja/source_spec_audit.md	3	Task 269GCP implemented source/spec mapping	7e41906c5c0a68c687facc54448d14464272da1f971316eac112c0b72255b6aa	7
269GCP	ja	mizar-checker	doc/design/mizar-checker/ja/source_statement.md	3	Task 269GCP implemented statement exclusion	394d566bf3e6b9c9ff2035f70535d46c68da0af8abd9884f3bb79a31816525e1	6
269GCP	ja	mizar-checker	doc/design/mizar-checker/ja/source_term.md	3	Task 269GCP implemented term deferral	8bcc13fb4c67bbf59845bac6bb7b7495e2ed33999a6981133dff6373113fd507	5
269GCP	ja	mizar-checker	doc/design/mizar-checker/ja/source_type.md	3	Task 269GCP implemented type deferral	b2b56e0ef660fc73848ffff32219a1456db5bfd439fffcaeea3e7ba86ce1b215	6
269GCP	ja	mizar-checker	doc/design/mizar-checker/ja/typed_ast.md	3	Task 269GCP implemented Typed-owner exclusion	fd4a7e42ffd80be42f7a0e1fff492c5fe2d482750fc5866402791e0299268b5e	6
269GCP	ja	mizar-test	doc/design/mizar-test/ja/00.crate_plan.md	3	Checker Task 269GCP implemented private lower consumer	e3e2725deceeb0d226f75deab0f9356d55fc0a08ec808efa4a5acc33305bedb8	18
269GCP	ja	mizar-test	doc/design/mizar-test/ja/bilingual_sync_audit.md	3	Task 269GCP implementation synchronization	6dd54fb539e5823b80a719e189e1418578bf7475360e059cccabb99a98acf88a	6
269GCP	ja	mizar-test	doc/design/mizar-test/ja/harness.md	3	Task 269GCP implemented private harness	043360a0679ee3b2b74c1b1979a56afe5c2710fe7bbc55282fe28cfcf0873fe8	7
269GCP	ja	mizar-test	doc/design/mizar-test/ja/module_boundary_audit.md	3	Task 269GCP implemented runner boundary	9173207ea5316207a072684ccce69192efd22670f88a3069bc639202494c0fc3	8
269GCP	ja	mizar-test	doc/design/mizar-test/ja/traceability.md	3	Task 269GCP implemented zero-credit trace status	09bcf87c64d11c22790fbcecc0363ce7d053d9d8c679907b432d91a69d1f0266	6
269GU	en	mizar-checker	doc/design/mizar-checker/en/00.crate_plan.md	3	Task 269GU implementation status	171800fdbb8d8ae6f2f5260dc4639cd6c9a41f32d38b360c413cf5accc5862e3	28
269GU	en	mizar-checker	doc/design/mizar-checker/en/bilingual_sync_audit.md	3	Task 269GU implementation synchronization	d29fce8e0628fda0e1ceb3997cdc95b9cf494c882c7b9c49fd923f482f4dd80f	7
269GU	en	mizar-checker	doc/design/mizar-checker/en/binding_env.md	3	Task 269GU implemented binding use	a87cc2d946e4a322c5c3daefcce4d73a80c3d546aab18283cb0e46a03e55bef6	7
269GU	en	mizar-checker	doc/design/mizar-checker/en/module_boundary_audit.md	3	Task 269GU implemented module boundary	f37fee2cad62394303060a8239f4b40f18111ff0164b0e7147b75c7d8e83fb08	6
269GU	en	mizar-checker	doc/design/mizar-checker/en/payload_family_decomposition.md	3	Task 269GU implemented payload	6cb99157ce7ce500a25eaaa03f636f72b8b345674e52f19c5b4c6fab35a86b5a	7
269GU	en	mizar-checker	doc/design/mizar-checker/en/resolved_typed_ast.md	3	Task 269GU implemented final owner	310ba741f93e5a96ab34d7b1b55278fe173b6ef6e8749aa28fa0d295aa0e165a	6
269GU	en	mizar-checker	doc/design/mizar-checker/en/semantic_spec_audit.md	3	Task 269GU implementation deferral status	de6455854b089d4687d1f10d5ab9b2c461f6d40a5b9101349174c0ab841b8f6a	7
269GU	en	mizar-checker	doc/design/mizar-checker/en/source_proof_local_declaration.md	3	Task 269GU implemented dependency consumer	be4b5116b41665626008db6b0673a3c9577d60413e496da8e3ee45a1cc1babf9	6
